track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Swing My Way - Remix,K.P. & Envyi,1998.0,0.119,0.769,248627.0,0.636,F,0.0448,-7.167999999999998,0.0443,136.709,0.836,False,0
Csókkirály,Hungária,1992.0,0.485,0.588,209067.0,0.602,A,0.0823,-13.081,0.0617,89.35799999999998,0.962,False,0
Someone Like You [Zkwirl] - Demo,Anya Adora,1999.0,0.266,0.7859999999999999,404401.0,0.613,B,0.131,-16.465,0.0658,144.969,0.698,False,0
"The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer): III. Presto",Karoly Botvay,1996.0,0.904,0.307,182440.0,0.313,G,0.159,-20.306,0.0361,137.108,0.5720000000000001,False,0
November,Clan of Xymox,1997.0,0.0724,0.0794,217587.0,0.371,F,0.0858,-11.137,0.0315,64.41199999999999,0.156,False,0
Prince Igor,The Rapsody,1998.0,0.116,0.596,260173.0,0.78,F#/Gb,0.118,-6.534,0.346,167.945,0.711,False,0
Kapitel 10: Cinderella,Disney - Cinderella,1997.0,0.546,0.725,83960.0,0.407,C#/Db,0.125,-12.268,0.871,103.369,0.8859999999999999,False,0
Beth Yw'R Haf Imi,Pigyn Clust,1998.0,0.983,0.3670000000000001,162293.0,0.104,E,0.127,-15.386,0.0439,109.786,0.306,False,0
Pzahanimalai Muruga,Sirkazhi Govindarajan,1998.0,0.921,0.447,208520.0,0.52,D#/Eb,0.13,-10.759,0.291,75.053,0.703,False,0
Gute Nacht,Rolf Zuckowski,1996.0,0.928,0.373,162467.0,0.0753,A#/Bb,0.127,-18.146,0.0329,81.607,0.272,False,0
The Universal Scam,IQ,1999.0,0.000697,0.419,305067.0,0.722,D,0.139,-5.367999999999999,0.0318,85.995,0.325,False,0
Trip2France (CD RMX),SmiL,1996.0,2.29e-06,0.39,200620.0,0.8590000000000001,A#/Bb,0.371,-8.166,0.0285,134.02700000000002,0.0843,False,0
Anything And Everything,Montell Jordan,1998.0,0.0161,0.8059999999999999,232072.0,0.7190000000000001,F#/Gb,0.332,-4.945,0.0901,97.0,0.966,False,0
Le Ke Tera Naam,lqbal Kashmiri,1996.0,0.269,0.4920000000000001,325892.0,0.7240000000000001,F#/Gb,0.0538,-7.415,0.0871,185.488,0.94,False,0
Sözlerimi Geri Alamam,Bulutsuzluk Özlemi,1994.0,0.7879999999999999,0.523,213880.0,0.3,A#/Bb,0.208,-10.877,0.0358,138.239,0.453,False,0
"The Sleeping Beauty, Op. 66: No. 7 Valse",Pyotr Ilyich Tchaikovsky,1990.0,0.943,0.252,304507.0,0.126,A#/Bb,0.375,-17.416,0.0347,92.794,0.275,False,0
Get Away,TQ,1999.0,0.0156,0.813,211707.0,0.418,G,0.0881,-11.763,0.0939,92.979,0.399,False,0
Oh Boy,Mud,1998.0,0.449,0.504,173040.0,0.374,D,0.0923,-14.299,0.0796,154.069,0.556,False,0
Enas Kobos I Hara Mou - Live,George Dalaras,1997.0,0.226,0.531,224305.0,0.5429999999999999,E,0.978,-11.07,0.0299,108.016,0.415,False,0
It's Been Said,Terence Trent D'Arby,1995.0,0.958,0.373,300733.0,0.084,B,0.0858,-16.776,0.0414,113.435,0.0705,False,0
"Sina mali, sina deni (Free)",Khadja Nin,1996.0,0.552,0.693,248933.0,0.66,D#/Eb,0.422,-8.414,0.0312,154.733,0.757,False,0
"Mille cherubini in coro, based on Wiegenlied, D. 498",Alois Melichar,1993.0,0.983,0.129,234133.0,0.191,F,0.6990000000000001,-25.883000000000006,0.0843,170.21099999999996,0.262,False,0
恰似你的溫柔,Tsai Chin,1996.0,0.828,0.583,256333.0,0.0661,G,0.106,-16.254,0.0405,159.918,0.274,False,0
"Lied ohne Worte (Song without Words), Op. 109, MWV 834: Andante",Felix Mendelssohn,1994.0,0.991,0.147,277400.0,0.0678,D,0.093,-24.047,0.0494,85.285,0.0858,False,0
The Equator,Tortoise,1998.0,0.157,0.615,222867.0,0.345,G,0.0787,-14.166,0.262,197.997,0.875,False,0
101 - Opfer fliegen 1. Klasse - Teil 25,TKKG,1997.0,0.755,0.652,87880.0,0.585,B,0.588,-10.645,0.752,131.776,0.5670000000000001,False,0
Odlazim,Plavi Orkestar,1999.0,0.368,0.778,223987.0,0.73,C,0.103,-8.747,0.0456,106.019,0.8170000000000001,False,0
Schunder-Song,Die Ärzte,1995.0,0.0072,0.49,186773.0,0.951,C,0.116,-3.813,0.178,172.264,0.535,False,0
Let Me Fly,DMX,1998.0,0.425,0.79,252800.0,0.6920000000000001,G,0.116,-7.726,0.246,96.73,0.259,False,0
Sex Dwarf,Christian Death,1998.0,0.0216,0.506,294253.0,0.862,A,0.279,-6.494,0.148,144.049,0.531,False,0
Skoni - Live,George Dalaras,1997.0,0.346,0.361,229867.0,0.247,G,0.875,-14.033,0.035,61.303,0.104,False,0
Kapitel 17 - Das Pferd in der Schule (Folge 036),Bibi und Tina,1999.0,0.84,0.725,90239.0,0.292,B,0.833,-17.197,0.926,119.374,0.748,False,0
"I Da Padnem, I Da Biem...",Georgi Milchev,1998.0,0.288,0.6990000000000001,255053.0,0.685,C,0.263,-6.976,0.134,85.946,0.843,False,0
Dobro Veče,Hladno Pivo,1992.0,0.000274,0.422,159667.0,0.777,D,0.0662,-11.414,0.0414,96.015,0.618,False,0
"Ce matin-là - From ""L'uomo in più""",Air,1998.0,0.726,0.21,219040.0,0.445,G#/Ab,0.0888,-11.99,0.033,102.089,0.1639999999999999,False,0
Uçuk Kaçık,Hakan Peker,1995.0,0.0823,0.696,237760.0,0.695,E,0.693,-13.201,0.129,187.856,0.965,False,0
The Day After The Revolution - CD Version / Long Outro,Pulp,1998.0,0.0574,0.168,896107.0,0.0829,F#/Gb,0.16,-11.328,0.0422,112.229,0.0246,False,0
102 - Angst auf der Autobahn - Teil 05,TKKG,1997.0,0.6559999999999999,0.605,68627.0,0.487,F,0.145,-12.443,0.851,70.289,0.745,False,0
Der Weihnachtsmann und sein Geheimnis - Teil 9,Weihnachtsmann & Co.KG,1997.0,0.537,0.479,87189.0,0.78,C,0.627,-9.009,0.884,77.051,0.7190000000000001,False,0
A to the K,Cypress Hill,1993.0,0.126,0.66,207773.0,0.629,G,0.156,-12.904000000000002,0.377,185.913,0.713,False,0
"Ej, Sto Tysiecy Zjadlas",Trebunie-Tutki,1993.0,0.893,0.418,220480.0,0.0718,D,0.0832,-11.923,0.0357,71.556,0.314,False,0
Ndombolo,J.B. Mpiana,1997.0,0.498,0.64,202733.0,0.8690000000000001,G,0.0723,-6.848,0.0879,114.94,0.961,False,0
Cinta Ciptaan Kita,Iwan,1993.0,0.287,0.596,304027.0,0.556,A,0.1669999999999999,-12.438,0.0262,102.395,0.348,False,0
Buddha Kommt,Büdi Siebert,1999.0,0.431,0.147,132973.0,0.0121,D#/Eb,0.0759,-40.496,0.037,78.23100000000002,0.0496,False,0
Movin',Nobuo Uematsu,1999.0,0.531,0.475,318000.0,0.466,C#/Db,0.285,-7.752999999999999,0.0308,179.99900000000005,0.374,False,0
Disclaimer,The Offspring,1997.0,0.648,0.426,44827.0,0.912,F#/Gb,0.35,-5.674,0.327,96.154,0.435,False,0
Z.Zt.,Tomte,1998.0,0.00626,0.339,113267.0,0.871,B,0.352,-4.699,0.0391,92.581,0.677,False,0
Samurai Skool,Dane Uno,1999.0,0.383,0.6579999999999999,210261.0,0.785,A,0.256,-4.979,0.188,84.62799999999999,0.8190000000000001,False,0
Consist & JQ,Funky DL,1998.0,0.118,0.537,244493.0,0.54,C#/Db,0.132,-17.017,0.838,88.221,0.6729999999999999,False,0
"Gruss an Wien, Op. 225: Gruss an Wien, Polka francaise, Op. 225",Johann Strauss II,1992.0,0.92,0.52,212027.0,0.139,C,0.0981,-17.506,0.0327,86.945,0.507,False,0
"Die tote Stadt, Op. 12, Act II: Was ward aus mir?",Erich Wolfgang Korngold,1997.0,0.953,0.29,283667.0,0.18,C#/Db,0.297,-20.424,0.0496,138.167,0.0634,False,0
Auld Lang Syne,Die Roten Rosen,1998.0,0.113,0.17,152173.0,0.931,E,0.392,-4.198,0.168,77.358,0.307,False,0
Šveti Ivan Afrički,Trio Gušt,1998.0,0.0936,0.738,188400.0,0.489,B,0.428,-7.872999999999998,0.104,124.829,0.7390000000000001,False,0
Kabus Semalam,Xpdc,1994.0,0.211,0.513,334211.0,0.462,D,0.115,-12.792,0.0383,120.272,0.5760000000000001,False,0
You & I - Club Remix,JK,1994.0,0.00052,0.638,376633.0,0.6829999999999999,C#/Db,0.0551,-10.66,0.0366,135.289,0.677,False,0
Vždycky Ráno,Jaroslav Samson Lenk,1996.0,0.55,0.448,262040.0,0.264,C,0.7120000000000001,-14.242,0.0481,149.334,0.16,False,0
Deu-Txa,Super3,1992.0,0.319,0.765,193733.0,0.59,G,0.239,-9.184,0.0415,132.876,0.518,False,0
Mnam Karot,Artur Stepanyan,1998.0,0.175,0.58,333267.0,0.61,C,0.0825,-10.864,0.0324,152.431,0.63,False,0
Holler If Ya' Hear Me,2Pac,1993.0,0.000806,0.8109999999999999,278173.0,0.722,G,0.352,-10.765999999999998,0.118,111.229,0.742,False,0
1998 - Paul van Dyk Remix,Binary Finary,1998.0,0.000241,0.451,210960.0,0.925,D,0.119,-7.481,0.0398,137.0,0.436,False,0
X-Is Coming,DMX,1998.0,0.0338,0.7759999999999999,258533.0,0.53,A,0.207,-7.741,0.338,86.755,0.5760000000000001,False,0
Surrender,Depeche Mode,1997.0,0.0439,0.381,378533.0,0.628,B,0.0822,-7.795,0.0427,173.74,0.147,False,0
Semiramis - Ballet Pantomime: 7. Grazioso,Christoph Willibald Gluck,1993.0,0.966,0.153,114173.0,0.041,A,0.108,-25.288,0.0405,169.62900000000005,0.105,False,0
Naprawdę nie dzieje się nic,Grzegorz Turnau,1994.0,0.887,0.265,253360.0,0.194,D,0.0825,-14.186,0.032,165.61700000000005,0.245,False,0
Zapytaj mnie czy ci? kocham,Republika,1995.0,0.5539999999999999,0.72,228760.0,0.61,F#/Gb,0.0418,-7.569,0.0489,95.226,0.787,False,0
"Vivaldi: Concerto for Violin and Oboe in B-Flat Major, RV 548: II. Largo (Transc. for Trumpet and Orchestra)",Antonio Vivaldi,1996.0,0.922,0.156,127173.0,0.111,G,0.102,-18.917,0.041,76.756,0.0398,False,0
Nothing Left to Do,FSB,1990.0,0.151,0.6970000000000001,293347.0,0.518,D,0.0834,-18.51,0.0463,138.219,0.733,False,0
"Lonely Stranger - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,1992.0,0.524,0.7390000000000001,327760.0,0.473,E,0.958,-12.629,0.0322,75.288,0.5870000000000001,False,0
Ooh La La,Coolio,1997.0,0.00511,0.929,245760.0,0.8109999999999999,C#/Db,0.172,-5.2620000000000005,0.0459,109.033,0.768,False,0
Vzgljad s ekrana,Nautilus Pompilius,1996.0,0.741,0.907,270734.0,0.283,A,0.086,-11.023,0.252,128.60399999999998,0.7240000000000001,False,0
Gravitational Constant: G = 6.67 x 10⁻⁸ cm⁻³ gm⁻¹ sec⁻²,Type O Negative,1991.0,0.0979,0.378,554560.0,0.6729999999999999,F#/Gb,0.143,-15.12,0.062,121.008,0.234,False,0
Sailing,*NSYNC,1997.0,0.0317,0.426,277640.0,0.7140000000000001,A,0.362,-5.09,0.0314,75.03,0.213,False,0
Songs Of Travel: 1. The Vagabond,Ralph Vaughan Williams,1995.0,0.988,0.416,196427.0,0.146,C#/Db,0.163,-21.28,0.0475,114.941,0.304,False,0
Shut Up (And Sleep with Me) [YMCA Mix],Sin With Sebastian,1995.0,0.0116,0.638,325333.0,0.8340000000000001,F,0.0471,-7.552,0.0345,137.991,0.758,False,0
"Trumpet Concerto No. 1 in D Major, MWV 6:32: II. Adagio",Johann Melchior Molter,1995.0,0.967,0.249,316427.0,0.129,C#/Db,0.0892,-17.346,0.0428,74.956,0.215,False,0
Love Is All We Need,Mary J. Blige,1997.0,0.0162,0.64,254600.0,0.78,F#/Gb,0.132,-6.1770000000000005,0.0537,91.887,0.755,False,0
過火,Jeff Chang,1995.0,0.7659999999999999,0.565,302577.0,0.414,A#/Bb,0.135,-7.888,0.0293,125.841,0.262,False,0
Summertime,Booker T. & the M.G.'s,1992.0,0.841,0.355,281560.0,0.0802,F,0.117,-25.423,0.0502,182.922,0.0522,False,0
Uva-Ursi,Biosphere,1997.0,0.733,0.623,181413.0,0.254,G,0.404,-28.837,0.0632,97.042,0.341,False,0
080 - Geheimakte Ufo - Teil 34,Die drei ???,1998.0,0.488,0.687,88533.0,0.599,D,0.8140000000000001,-9.642,0.911,119.441,0.597,False,0
Stan The Man,The Bush Broadcasters,1999.0,0.00477,0.521,175187.0,0.426,C,0.0356,-9.973,0.0348,164.082,0.609,False,0
It Seems Like You're Ready,R. Kelly,1993.0,0.12,0.7140000000000001,338160.0,0.371,C#/Db,0.104,-11.052,0.0305,115.927,0.343,False,0
542 lunes et 7 jours environ,Hubert-Félix Thiéfaine,1990.0,0.107,0.623,286427.0,0.56,G,0.203,-12.285,0.112,123.784,0.71,False,0
Hwn Yw Y Sanctaidd Ddydd,Aled Jones,1994.0,0.93,0.177,165747.0,0.162,A,0.0936,-17.584,0.0389,85.27799999999998,0.0495,False,0
Zither-Rock,Zither Manä,1993.0,0.8059999999999999,0.409,287973.0,0.603,G,0.87,-10.388,0.0688,87.711,0.746,False,0
Kapitel 09 - Das sprechende Pferd (Folge 029),Bibi und Tina,1997.0,0.622,0.695,94416.0,0.46,C#/Db,0.528,-16.412,0.929,79.085,0.67,False,0
Farah Wzini - Instrumental,Pascale Sakr,1992.0,0.0059,0.5760000000000001,209933.0,0.481,G,0.652,-12.951,0.032,135.04399999999998,0.954,False,0
Gun Down,Bounty Killer,1996.0,0.352,0.5329999999999999,201760.0,0.769,G,0.454,-11.068,0.494,112.814,0.845,False,0
The North Cave,Nobuo Uematsu,1997.0,0.0001409999999999,0.516,365973.0,0.34,A#/Bb,0.147,-14.059,0.0499,115.899,0.0395,False,0
Yıllar,Bülent Ersoy,1992.0,0.825,0.376,391600.0,0.24,D,0.515,-14.03,0.0327,139.2,0.29,False,0
"Tat oder Wahrheit (feat. Majubiese, White like Xno, Glanz, Souri",Zentrifugal,1990.0,0.0172,0.86,375120.0,0.631,F#/Gb,0.292,-8.005,0.296,90.986,0.718,False,0
This Means War!! (feat. Ozzy Osbourne),Busta Rhymes,1998.0,0.00362,0.633,275973.0,0.87,G,0.342,-2.929,0.0839,80.339,0.329,False,0
Üç Kalp,Ajda Pekkan,1998.0,0.378,0.617,213080.0,0.445,G#/Ab,0.118,-10.092,0.0345,101.0,0.376,False,0
057 - Tatort Zirkus - Teil 02,Die drei ???,1994.0,0.3670000000000001,0.7879999999999999,64293.0,0.621,F#/Gb,0.597,-10.192,0.909,45.455,0.856,False,0
Music,John Miles,1998.0,0.301,0.271,352773.0,0.37,E,0.523,-10.880999999999998,0.0288,87.20299999999997,0.176,False,0
Kapitel 1.20,Howard Phillips Lovecraft,1997.0,0.0468,0.564,75279.0,0.319,C#/Db,0.289,-34.331,0.453,136.125,0.133,False,0
The Dayz Of Wayback,N.W.A.,1991.0,0.179,0.6679999999999999,259267.0,0.949,F#/Gb,0.643,-4.774,0.433,168.628,0.753,False,0
Say You Love Me - MD's Instrumental Moan Mixx,Mike Dunn,1992.0,0.0254,0.735,286002.0,0.8270000000000001,B,0.0619,-7.077999999999999,0.0477,123.921,0.44,False,0
Zgodba,Gabriel Lipuš,1995.0,0.337,0.0,7305.0,0.232,F#/Gb,0.0,-22.162,0.0,0.0,0.0,False,0
Free - M&S Epic Reprise Mix,Ultra Naté,1997.0,0.645,0.7090000000000001,472947.0,0.816,F,0.384,-8.072000000000001,0.291,125.793,0.522,False,0
My Downfall (feat. DMC) - 2014 Remaster,The Notorious B.I.G.,1997.0,0.188,0.458,326733.0,0.8240000000000001,B,0.112,-4.224,0.519,86.331,0.499,False,0
El Palo Verde,Banda Sinaloense MM,1998.0,0.47,0.754,134213.0,0.7090000000000001,A#/Bb,0.132,-8.216000000000001,0.0502,104.815,0.982,False,0
"Bach, CPE: Oboe Sonata in G Minor, Wq. 135: I. Adagio",Carl Philipp Emanuel Bach,1990.0,0.833,0.248,100240.0,0.0476,F#/Gb,0.122,-26.524,0.0408,116.452,0.103,False,0
Push The Feeling On - Mk Dub Revisited,Nightcrawlers,1995.0,0.00416,0.8340000000000001,519840.0,0.523,F#/Gb,0.0845,-13.123,0.0387,123.029,0.524,False,0
Kun Kuu Jo Nousee (The Moon Was Yellow [and the Night Was Young]) - The Moon Was Yellow (And The Night Was Young),Topi Sorsakoski,1991.0,0.263,0.721,154400.0,0.593,C,0.0342,-10.116,0.0329,122.127,0.6990000000000001,False,0
"Pratighat Ki Jwala, Pt. 2",Anand-Milind,1994.0,0.665,0.489,137000.0,0.971,C#/Db,0.879,-6.1610000000000005,0.0968,133.30200000000002,0.165,False,0
Together Again,Janet Jackson,1997.0,0.0402,0.898,248667.0,0.648,G,0.0611,-8.779,0.0869,123.096,0.7240000000000001,False,0
Eyes Of The Beholder (Zkwirl),Anya Adora,1997.0,0.00895,0.524,194801.0,0.411,B,0.1689999999999999,-24.71,0.0432,139.863,0.33,False,0
Daar boven juicht een grote schaar,"G.K.K. ""Sjaloom""",1998.0,0.986,0.37,157333.0,0.11,F,0.227,-23.956,0.0309,89.875,0.476,False,0
To Bring You My Love,PJ Harvey,1995.0,0.669,0.5720000000000001,331600.0,0.27,C,0.0577,-15.119000000000002,0.0354,116.197,0.14,False,0
If I'm Wit You,R. Kelly,1996.0,0.0331,0.804,272200.0,0.6609999999999999,F#/Gb,0.0672,-5.245,0.0602,95.184,0.61,False,0
When a Woman's Fed Up,R. Kelly,1996.0,0.467,0.682,278760.0,0.579,D,0.0952,-6.526,0.101,76.915,0.7120000000000001,False,0
Move To Bremerton,MxPx,1995.0,0.000373,0.351,215760.0,0.8270000000000001,G,0.12,-5.6770000000000005,0.0359,176.08,0.616,False,0
Secret of the Forest,Yasunori Mitsuda,1995.0,0.7140000000000001,0.417,296200.0,0.502,A#/Bb,0.218,-5.242999999999999,0.03,74.991,0.27,False,0
Jag kysser mycket bättre utan hjälm,Kenneth & The Knutters,1997.0,0.161,0.474,279093.0,0.875,D,0.38,-7.576,0.0883,120.317,0.721,False,0
Újságos,lelkes állatok,1997.0,0.0651,0.74,421761.0,0.797,F#/Gb,0.158,-6.283,0.106,109.785,0.57,False,0
DDevil,System Of A Down,1998.0,0.000222,0.335,102667.0,0.975,C#/Db,0.142,-3.749,0.344,199.87,0.7020000000000001,False,0
The Mic,MF DOOM,1999.0,0.799,0.459,182307.0,0.7390000000000001,G#/Ab,0.335,-7.664,0.546,191.734,0.652,False,0
Aquincumi séta,Locomotiv GT,1992.0,0.836,0.485,80533.0,0.151,A,0.178,-18.059,0.0511,130.741,0.214,False,0
Truganini - Remastered,Midnight Oil,1997.0,0.0076,0.645,311293.0,0.705,A,0.0982,-8.612,0.0314,129.438,0.685,False,0
There's Another Side,Rtz,1991.0,0.0401,0.574,252893.0,0.76,G,0.308,-9.797,0.0439,125.668,0.598,False,0
'Nzieme io e te,Luciano Caldore,1999.0,0.0192,0.609,184600.0,0.852,D#/Eb,0.322,-6.579,0.0326,126.613,0.901,False,0
Men Don Ased,Wael Kfoury,1998.0,0.395,0.687,447007.0,0.626,D#/Eb,0.8759999999999999,-14.025,0.155,174.53599999999997,0.7909999999999999,False,0
Hazardous Youth - A Cappella,Eminem,1999.0,0.81,0.805,44040.0,0.4,A#/Bb,0.135,-9.502,0.882,61.65,0.8590000000000001,False,0
Buenos Dias Matthias,Paveier,1997.0,0.262,0.7090000000000001,211093.0,0.953,C#/Db,0.113,-2.657,0.0486,110.561,0.7559999999999999,False,0
The Honey Roll,AC/DC,1995.0,0.00185,0.301,335027.0,0.675,A,0.113,-6.7810000000000015,0.034,180.773,0.526,False,0
"Crne Noći, Bijeli Putevi (Remix)",Thompson,1998.0,0.0595,0.5760000000000001,180680.0,0.772,G,0.338,-6.9620000000000015,0.0343,130.099,0.8029999999999999,False,0
"Le Divertissement Royal de Versailles, LWV 38: Prélude des Trompettes (1664-1670)",Jean-Baptiste Lully,1999.0,0.6809999999999999,0.534,104667.0,0.423,C,0.11,-16.666,0.0596,98.128,0.499,False,0
Every Time I Close My Eyes,Babyface,1997.0,0.107,0.785,293493.0,0.433,D,0.117,-8.531,0.109,143.982,0.768,False,0
"Rusalka, Op.114 / Act 2: Zda na chvili princ vzpomene si prec",Antonín Dvořák,1998.0,0.946,0.28,350467.0,0.18,A,0.151,-19.848,0.0466,126.548,0.0611,False,0
Intro,Ms. Lauryn Hill,1998.0,0.718,0.373,47293.0,0.349,G,0.382,-19.331,0.359,93.073,0.5660000000000001,False,0
Gun Love,ZZ Top,1992.0,0.022,0.754,219933.0,0.409,G,0.0676,-10.67,0.0368,120.014,0.562,False,0
Os Grandes Artistas do Circo da Vida,Marlon Borgge,1999.0,0.493,0.654,271120.0,0.324,E,0.214,-14.382,0.0523,90.245,0.5539999999999999,False,0
"Omaha Beach - From ""Saving Private Ryan"" Soundtrack",John Williams,1998.0,0.947,0.0786,555133.0,0.0277,D,0.112,-28.424,0.0447,173.287,0.0365,False,0
"Walk Like A Panther - 7"" Version",The All Seeing I,1999.0,0.508,0.77,267760.0,0.937,G#/Ab,0.103,-3.938,0.0584,107.918,0.969,False,0
Ein Bär für Pablo - Teil 11,Weihnachtsmann & Co.KG,1997.0,0.818,0.617,75467.0,0.627,A#/Bb,0.4270000000000001,-12.094,0.7509999999999999,59.417,0.7390000000000001,False,0
El Ef Oh!,LFO,1991.0,0.0107,0.647,229533.0,0.504,D,0.171,-13.859000000000002,0.0968,184.107,0.206,False,0
Santo Domingo,G.G. Anderson,1994.0,0.451,0.5820000000000001,263800.0,0.634,B,0.0898,-8.441,0.0283,113.698,0.5589999999999999,False,0
Kapitel 14 - Das sprechende Pferd (Folge 029),Bibi und Tina,1997.0,0.622,0.7240000000000001,92581.0,0.513,F#/Gb,0.507,-15.636,0.936,81.763,0.645,False,0
"Who Do You Think You Are? - Live From Abdi İpekçi Arena, Istanbul, Turkey/1997",Spice Girls,1998.0,0.0218,0.643,262045.0,0.971,B,0.926,-5.348,0.0612,117.978,0.544,False,0
Der Weihnachtsmann und sein Geheimnis - Teil 1,Weihnachtsmann & Co.KG,1997.0,0.684,0.637,87532.0,0.562,A,0.265,-9.926,0.0801,129.809,0.799,False,0
Overload,Gary D.,1996.0,0.163,0.6679999999999999,337775.0,1.0,D,0.091,-3.553,0.105,160.02200000000005,0.269,False,0
Kapitel 01 - Das verhexte Osterei (Folge 066),Bibi Blocksberg,1997.0,0.599,0.627,97425.0,0.373,C#/Db,0.539,-15.324000000000002,0.959,169.541,0.6409999999999999,False,0
I Don't Feel Like Home,Gzibex,1996.0,4.71e-05,0.226,262060.0,0.616,E,0.182,-14.83,0.041,95.856,0.259,False,0
Tefl Zghir - Instrumental,Azar Habib,1994.0,0.136,0.779,262707.0,0.708,F,0.129,-13.595,0.0302,125.084,0.915,False,0
Doğum Günü,Ahmet Kaya,1990.0,0.867,0.415,180280.0,0.24,E,0.6709999999999999,-17.49,0.0477,126.888,0.279,False,0
"Violin Concerto in D Minor, RV 240: III. Allegro",Antonio Vivaldi,1999.0,0.7959999999999999,0.471,233467.0,0.203,D,0.3,-20.161,0.044,142.297,0.6459999999999999,False,0
Kling Klang,Keimzeit,1993.0,0.175,0.792,226440.0,0.738,A,0.0525,-7.3439999999999985,0.0323,131.952,0.836,False,0
The Wait / A New High in Lows,Overkill,1994.0,0.000986,0.377,346200.0,0.976,A,0.205,-8.02,0.0942,140.976,0.355,False,0
I Regret,Life Of Agony,1995.0,0.000545,0.516,259493.0,0.889,F,0.0685,-5.979,0.102,132.067,0.349,False,0
Chica de Discoteca,Don QX,1999.0,0.0521,0.847,230507.0,0.721,G,0.109,-8.279,0.331,135.135,0.765,False,0
Hey Mr. Millionaire,ZZ Top,1999.0,0.01,0.498,255977.0,0.974,F#/Gb,0.949,-6.542999999999998,0.124,173.518,0.573,False,0
Yo Quisiera,Oscar D'León,1997.0,0.381,0.535,351806.0,0.7559999999999999,G,0.13,-8.214,0.0359,107.789,0.894,False,0
Rhythmeen,ZZ Top,1996.0,0.0291,0.569,232760.0,0.8370000000000001,C,0.332,-7.876,0.0305,95.909,0.493,False,0
Kapitel 19 - Alle lieben Knuddel (Folge 016),Bibi und Tina,1993.0,0.732,0.6940000000000001,93958.0,0.43,C#/Db,0.238,-14.518,0.906,112.428,0.588,False,0
White Christmas (with The Bobby Tucker Singers),Frank Sinatra,1994.0,0.961,0.219,203880.0,0.242,D,0.284,-15.515999999999998,0.0359,108.561,0.235,False,0
Coming From,DMX,1998.0,0.216,0.726,313400.0,0.723,F#/Gb,0.103,-7.785,0.31,87.965,0.759,False,0
I Bog Gresi Ponekada,Ipce Ahmedovski,1991.0,0.264,0.723,214760.0,0.6779999999999999,C#/Db,0.0956,-10.505999999999998,0.0926,134.01,0.872,False,0
I'm Trying To What,Next,1998.0,0.0885,0.856,182187.0,0.7070000000000001,A,0.0623,-8.416,0.231,105.161,0.902,False,0
"Tosca / Act 3: ""E lucevan le stelle""",Luciano Pavarotti,1997.0,0.987,0.147,192173.0,0.136,B,0.0819,-15.981,0.042,87.545,0.0511,False,0
"Piano Concerto No.2 in B flat major, Op.19: 2. Adagio",Ludwig van Beethoven,1992.0,0.977,0.261,623000.0,0.032,D#/Eb,0.0855,-27.015,0.0422,115.466,0.049,False,0
Na Xanartheis,Notis Sfakianakis,1994.0,0.6940000000000001,0.7290000000000001,213867.0,0.464,F#/Gb,0.0666,-11.407,0.0628,128.298,0.7759999999999999,False,0
Sie ist weg,Die Fantastischen Vier,1995.0,0.297,0.706,232200.0,0.831,B,0.0952,-5.875,0.225,93.03,0.5920000000000001,False,0
"Big-Bang - En directo, Mexico D.F 2000",Bunbury,1999.0,0.108,0.5670000000000001,267792.0,0.868,A,0.86,-5.502999999999999,0.0687,118.06,0.132,False,0
Kapitel 04 - Ein Pferd für Tante Paula (Folge 023),Bibi und Tina,1995.0,0.6970000000000001,0.637,92717.0,0.334,D,0.4970000000000001,-17.689,0.941,165.952,0.7240000000000001,False,0
Kapitel 1.6,Howard Phillips Lovecraft,1997.0,0.1369999999999999,0.6709999999999999,76223.0,0.338,G,0.125,-29.685,0.957,85.568,0.223,False,0
D.Trance Anthem,Gary D.,1996.0,0.037,0.664,485000.0,0.993,A,0.126,-8.37,0.0649,159.981,0.101,False,0
Overture,Nobuo Uematsu,1999.0,0.574,0.523,216027.0,0.322,C#/Db,0.204,-10.383,0.0347,119.935,0.189,False,0
Forsaken,VNV Nation,1998.0,0.0998,0.252,289483.0,0.857,A#/Bb,0.113,-8.602,0.0392,119.965,0.563,False,0
"9 Fantasia a 4: IX. Fantazia in A Minor, Z. 740",Henry Purcell,1997.0,0.85,0.189,251400.0,0.0344,C#/Db,0.108,-23.785,0.0415,75.253,0.106,False,0
Steelrose,Project Pitchfork,1998.0,1.810000000000001e-05,0.545,249067.0,0.8490000000000001,C,0.0887,-5.5070000000000014,0.0276,133.012,0.219,False,0
Baby Britain,Elliott Smith,1998.0,0.5710000000000001,0.682,193760.0,0.444,G,0.11,-8.716000000000001,0.0327,119.547,0.5720000000000001,False,0
